gene,log2FC,mean_tumor,mean_normal,t_statistic,p_value,n_tumor,n_normal,fdr,abs_log2FC,regulation
ADH1B,-4.053459761293977,2.9511961762163406,7.004655937510318,-19.91195825891155,3.849499124734417e-42,98,50,1.1169208489854419e-39,4.053459761293977,DOWN
SFTPD,-4.042712352343382,5.243444478337737,9.286156830681119,-16.276073980089507,4.947925967976332e-31,98,50,2.117626450068829e-29,4.042712352343382,DOWN
GPIHBP1,-3.9916653931155937,2.0302821694713584,6.021947562586952,-21.78070114621092,1.816818262292489e-43,98,50,6.288741107900143e-41,3.9916653931155937,DOWN
GPD1,-3.9882683100119705,1.6827635925314433,5.6710319025434135,-20.426199430585743,3.0628524523721347e-37,98,50,3.824688537044444e-35,3.9882683100119705,DOWN
MARCO,-3.946307261290591,5.399633322134487,9.345940583425078,-17.988247654156265,3.6458922175274915e-38,98,50,5.3284039593938823e-36,3.946307261290591,DOWN
GPM6A,-3.9348332614513053,0.8728683335961211,4.807701595047426,-28.1129100461402,8.037235908017609e-54,98,50,1.3214555372098954e-50,3.9348332614513053,DOWN
CRTAC1,-3.8610783362088283,3.2436596217657727,7.104737957974601,-19.574436691376814,1.4447754268415888e-41,98,50,3.702002489816175e-39,3.8610783362088283,DOWN
MMP11,3.8488657626002554,5.112184469825256,1.2633187072250007,16.244522399196367,1.6048461212273814e-34,98,50,1.2465989752683557e-32,3.8488657626002554,UP
AP000357.2,-3.840143894940745,1.11457748851186,4.954721383452605,-24.462185096400336,3.3533247133847766e-48,98,50,2.4504109850030238e-45,3.840143894940745,DOWN
PGC,-3.830892102910492,5.565023510474359,9.395915613384851,-9.257069327790331,1.5695395540471706e-15,98,50,1.1016369762131154e-14,3.830892102910492,DOWN
FHL1,-3.817834990464167,3.7654284018540007,7.583263392318168,-25.3276152988347,2.9877965503832914e-55,98,50,7.368653242382792e-52,3.817834990464167,DOWN
SOSTDC1,-3.788086304873224,1.396779735189266,5.18486604006249,-15.85810382955481,1.493932807170479e-29,98,50,5.1261381366040965e-28,3.788086304873224,DOWN
PLA2G1B,-3.7712163538881462,2.778169642120141,6.549385996008287,-16.158006669528824,4.8061940373073823e-33,98,50,2.8055091229607883e-31,3.7712163538881462,DOWN
MS4A15,-3.729846858508137,3.0011913329760427,6.7310381914841795,-13.332629804880309,1.0886424077476958e-25,98,50,2.3423025850449332e-24,3.729846858508137,DOWN
RETN,-3.6975427190468806,2.555668610672884,6.253211329719765,-15.975211794539895,7.070315421486375e-33,98,50,3.974282714128951e-31,3.6975427190468806,DOWN
SERTM1,-3.683970163926406,0.3935683868416817,4.077538550768088,-23.782016623456048,1.2945559991995891e-35,98,50,1.2338932301549708e-33,3.683970163926406,DOWN
CAVIN2,-3.6651561832459727,4.810480555331051,8.475636738577023,-22.41450148739877,5.672516620553962e-49,98,50,4.8660327358056375e-46,3.6651561832459727,DOWN
RPL13AP17,-3.6381021475449264,0.7137503750660609,4.351852522610987,-19.301974168382483,8.616944164636667e-31,98,50,3.505408419964566e-29,3.6381021475449264,DOWN
DES,-3.625846669679041,2.749545707393039,6.37539237707208,-18.51877306235619,5.3239663271802865e-39,98,50,8.471117389940892e-37,3.625846669679041,DOWN
CST1,3.6203883907502106,4.011714880114016,0.39132648936380543,13.210568701960273,3.9265636309475426e-26,98,50,8.833648852747436e-25,3.6203883907502106,UP
EDNRB,-3.575707160660349,3.0174031859744885,6.5931103466348375,-20.780353277406075,2.141252888194993e-43,98,50,7.283951635187449e-41,3.575707160660349,DOWN
SPOCK2,-3.565389592509855,4.7276851449416,8.293074737451455,-23.789048925659706,3.8803969593164044e-48,98,50,2.7342940002611662e-45,3.565389592509855,DOWN
LAMP3,-3.5522589325199965,5.628085347792541,9.180344280312537,-21.813314574038408,3.8974307656200486e-47,98,50,2.2336407432428868e-44,3.5522589325199965,DOWN
ADAMTS8,-3.5364501131092245,1.8079491672795411,5.344399280388766,-22.601755797930632,6.390264137358259e-48,98,50,4.202663714335948e-45,3.5364501131092245,DOWN
B3GNT3,3.525275976442443,5.2723714764192025,1.7470954999767594,19.150814534131698,2.310455848779188e-41,98,50,5.559182182489436e-39,3.525275976442443,UP
FOSB,-3.5021138180985183,4.20601766421336,7.708131482311878,-8.885803700249712,2.6268474117802547e-14,98,50,1.5977936902641024e-13,3.5021138180985183,DOWN
COL10A1,3.501531149008085,4.867700785876619,1.3661696368685343,16.580764743167034,4.5447791695044486e-35,98,50,3.8486264899266735e-33,3.501531149008085,UP
MMP1,3.4946480415123427,5.158113935179575,1.6634658936672324,12.001499203925324,1.8333594618854835e-23,98,50,3.0473615992418357e-22,3.4946480415123427,UP
CACNA2D2,-3.430165193254075,3.5018153427754553,6.93198053602953,-15.789717077098658,1.5826228323978926e-32,98,50,8.4392293197866e-31,3.430165193254075,DOWN
SUSD2,-3.4275543426408905,5.445692755522408,8.873247098163299,-15.17826343651109,4.711178354952932e-29,98,50,1.5188161592029632e-27,3.4275543426408905,DOWN
FMO2,-3.4245032551284864,3.6347705038210107,7.059273758949497,-21.076983680148153,1.4545842096170911e-43,98,50,5.124811867097359e-41,3.4245032551284864,DOWN
AGTR2,-3.4175766372805443,1.5313229047879358,4.94889954206848,-12.682486419095628,8.695413918690476e-23,98,50,1.3424140580263154e-21,3.4175766372805443,DOWN
CD36,-3.416683537627714,2.481230384136839,5.897913921764553,-22.50853946651089,1.4583351594258246e-48,98,50,1.1509181078188609e-45,3.416683537627714,DOWN
KRT4,-3.3883855256937636,2.0653014332235466,5.45368695891731,-14.610158788854053,2.3967359588393155e-30,98,50,9.23585946638666e-29,3.3883855256937636,DOWN
AC008268.1,-3.3788483206967967,1.6685670474155925,5.0474153681123894,-15.011066177356193,2.3944874188951446e-31,98,50,1.0737099267000274e-29,3.3788483206967967,DOWN
PYCR1,3.3777220043680307,6.35720208957614,2.9794800852081096,25.701152838426683,5.259581770791568e-56,98,50,1.4824506905388233e-52,3.3777220043680307,UP
GDF10,-3.3739209573665043,1.6825147160833485,5.056435673449853,-20.669977410833365,3.857120508045048e-45,98,50,1.5854372421610165e-42,3.3739209573665043,DOWN
FENDRR,-3.3681570629447473,1.2917587856626918,4.659915848607439,-18.35640821025947,2.4230969062460914e-30,98,50,9.319240148194031e-29,3.3681570629447473,DOWN
WNT3A,-3.367110480930613,0.6081181216415705,3.9752286025721837,-24.9392404152399,5.602757456901455e-41,98,50,1.285376797961229e-38,3.367110480930613,DOWN
UBE2C,3.3523836765361676,5.846723251503116,2.4943395749669484,17.824961796290207,1.6033321918299694e-37,98,50,2.054139230182162e-35,3.3523836765361676,UP
DUOX1,-3.3210308357144016,3.1478124225372617,6.468843258251663,-18.41678752193662,3.927733809221058e-39,98,50,6.512116643355586e-37,3.3210308357144016,DOWN
MYBL2,3.3181823114986386,5.249844831769636,1.9316625202709972,17.796720640222922,7.229512545663041e-37,98,50,8.104447870791579e-35,3.3181823114986386,UP
ADRB2,-3.3155108987183555,2.7784232413229253,6.093934140041281,-23.772272009438776,1.6067084071882732e-51,98,50,1.7611309374347017e-48,3.3155108987183555,DOWN
NCKAP5,-3.3124911444315313,1.0904388360269799,4.402929980458511,-23.954213461845445,8.03674212183252e-46,98,50,3.9641230515938905e-43,3.3124911444315313,DOWN
TOP2A,3.30270354821907,5.620921093966753,2.318217545747683,20.446188173089514,7.408222122283982e-44,98,50,2.70674486060487e-41,3.30270354821907,UP
HHIP,-3.299184018481724,1.472239779252721,4.771423797734445,-16.714595807399736,2.0651224878957967e-35,98,50,1.869030581935049e-33,3.299184018481724,DOWN
CYP24A1,3.295921874124996,4.031103310188462,0.7351814360634666,12.911077383606843,1.5497708398348186e-24,98,50,2.884620629239714e-23,3.295921874124996,UP
AC009093.3,-3.2726272753457524,0.9107782776979525,4.183405553043705,-15.136478769673701,1.8247880781819016e-23,98,50,3.036662163934778e-22,3.2726272753457524,DOWN
TMPRSS4,3.2573921726746082,4.374774107432887,1.1173819347582787,15.657489112904377,9.734724000026671e-33,98,50,5.320390706939784e-31,3.2573921726746082,UP
BTNL9,-3.2549025648798633,1.8049187039905157,5.059821268870379,-18.03871399744118,4.126181550882289e-33,98,50,2.474240257248665e-31,3.2549025648798633,DOWN
CTHRC1,3.238700709395249,6.310884328785312,3.0721836193900627,15.202240745455327,4.666861618609657e-30,98,50,1.7114717422893777e-28,3.238700709395249,UP
MGAT3,-3.2372499774766315,1.9787926654553434,5.216042642931975,-21.747124682046884,3.962363203928081e-47,98,50,2.2336407432428868e-44,3.2372499774766315,DOWN
TEK,-3.2264462071988653,2.7726509605727774,5.999097167771643,-21.661258054893686,5.280252144530089e-41,98,50,1.2256397036656312e-38,3.2264462071988653,DOWN
LRRC36,-3.202433708203732,1.2652469253814742,4.467680633585206,-22.214380470773232,4.366734657753806e-44,98,50,1.6568398999515883e-41,3.202433708203732,DOWN
SCGB3A2,-3.2016453262508806,6.978883528148455,10.180528854399336,-8.150007142314285,2.0791549692306035e-13,98,50,1.1548909781227424e-12,3.2016453262508806,DOWN
C20orf85,-3.174514293174335,2.737727365042213,5.912241658216548,-7.461170945007881,4.3921046606285395e-11,98,50,1.9274071386610563e-10,3.174514293174335,DOWN
CDC20,3.168711514262665,5.310873806739346,2.1421622924766814,19.39823185420549,1.7264618263291894e-41,98,50,4.311783776389228e-39,3.168711514262665,UP
CHIAP2,-3.1685564598511338,0.6650049002601495,3.8335613601112835,-13.45776278932647,1.097172113394547e-21,98,50,1.4970405115680784e-20,3.1685564598511338,DOWN
LYVE1,-3.166841817007929,2.4859648779247103,5.652806694932639,-16.266278580940234,8.669169607942084e-30,98,50,3.0707848539442965e-28,3.166841817007929,DOWN
CEACAM5,3.1612112737491502,6.9254263065015085,3.7642150327523582,8.037425656852477,2.965907358181475e-13,98,50,1.618737266304855e-12,3.1612112737491502,UP
PPP1R14D,3.15895119187077,3.92088918337841,0.7619379915076401,12.157340314526872,1.2398852166673547e-22,98,50,1.8716859468130766e-21,3.15895119187077,UP
HSD17B6,-3.1563023925694846,4.128908197498712,7.285210590068196,-16.583713894652153,4.652342520156473e-34,98,50,3.2094656616324204e-32,3.1563023925694846,DOWN
RAMP3,-3.154555124545353,4.623759242697534,7.778314367242887,-17.954599610220907,3.414344802160661e-32,98,50,1.7193225537372358e-30,3.154555124545353,DOWN
LHFPL3-AS2,-3.154201885075654,1.9152901586391387,5.069492043714793,-17.153341643885096,3.604146512118889e-36,98,50,3.609635060106887e-34,3.154201885075654,DOWN
AC093110.1,-3.151540910238915,1.8139337699270053,4.96547468016592,-20.232520166874128,6.155952813214647e-36,98,50,6.016996388932747e-34,3.151540910238915,DOWN
CPB2,-3.1395802687339316,1.0695628592615538,4.209143127995485,-15.703593187834638,6.034750514110931e-31,98,50,2.533311226455503e-29,3.1395802687339316,DOWN
ETV4,3.130355473108487,5.045653561734422,1.9152980886259354,19.45525118902649,6.041654816218788e-41,98,50,1.3701362014252494e-38,3.130355473108487,UP
CD300LG,-3.124764592497706,0.36773033127945687,3.492494923777163,-17.14346623943714,1.6231068703232333e-24,98,50,3.0125962889442517e-23,3.124764592497706,DOWN
LPL,-3.1199071206533127,4.356953812611545,7.476860933264858,-15.97135169472677,5.089141528981211e-33,98,50,2.935928724175418e-31,3.1199071206533127,DOWN
TPPP3,-3.11548786456407,4.713570254271083,7.829058118835153,-14.82256817800316,6.560546452330403e-31,98,50,2.725043821146923e-29,3.11548786456407,DOWN
IGHG4,3.114748296899867,7.46039225613295,4.345643959233083,11.07704042573782,7.267512293016442e-21,98,50,9.109785104270294e-20,3.114748296899867,UP
PLA2G4F,-3.1018658368925838,2.4721661528676195,5.574031989760203,-17.692458835804267,4.1998406116529284e-38,98,50,6.004554729558861e-36,3.1018658368925838,DOWN
AC026369.3,-3.094386190404349,1.4878895620705292,4.582275752474878,-16.74862432560953,6.414937041088742e-30,98,50,2.309611456581768e-28,3.094386190404349,DOWN
ACADL,-3.0922121485326235,1.284349448965277,4.376561597497901,-23.758128771933336,1.3104119357483024e-51,98,50,1.520848676018471e-48,3.0922121485326235,DOWN
MMP12,3.0884099744529467,4.662311816988561,1.5739018425356144,10.415582792352229,2.997740391712821e-19,98,50,3.1310438289303314e-18,3.0884099744529467,UP
ECEL1P2,-3.0879689870785,1.1938050824993798,4.28177406957788,-20.72581599006534,2.592716033861083e-45,98,50,1.1120497249582427e-42,3.0879689870785,DOWN
SCGB3A1,-3.0762746140965866,6.73084917493823,9.807123789034817,-8.20569507697514,1.1129240835283848e-13,98,50,6.333427218925594e-13,3.0762746140965866,DOWN
ITLN1,-3.057087574233665,1.0073403216692638,4.064427895902929,-8.0520722099664,4.168386562656577e-11,98,50,1.8345364015439275e-10,3.057087574233665,DOWN
PRX,-3.054377574683034,2.455855579575907,5.510233154258941,-15.529299412270378,5.544647749626295e-27,98,50,1.3657415742837304e-25,3.054377574683034,DOWN
VEPH1,-3.041910795909667,2.3047902922165657,5.346701088126233,-21.490229817064886,5.560708706885244e-46,98,50,2.813148276585791e-43,3.041910795909667,DOWN
ADRB1,-3.0413831957023465,1.854280093805997,4.895663289508343,-16.56381632292808,2.9023812897037963e-33,98,50,1.7728787258778917e-31,3.0413831957023465,DOWN
MFAP4,-3.0357011508384595,6.417094076456392,9.452795227294851,-15.844116860550432,1.6341704505281192e-33,98,50,1.0434363426834884e-31,3.0357011508384595,DOWN
PAEP,3.0186982056845815,3.766082892162668,0.7473846864780868,8.452580246939982,8.665295341626035e-14,98,50,4.99317398044047e-13,3.0186982056845815,UP
LINC01996,-3.0127040702283363,0.3876803258318695,3.400384396060206,-29.38783464849382,3.883384809685279e-49,98,50,3.4826901043222977e-46,3.0127040702283363,DOWN
GPA33,-3.008658095661602,0.9855537713757179,3.9942118670373197,-17.446661717027816,3.980508981426085e-28,98,50,1.1316346138838135e-26,3.008658095661602,DOWN
CLDN5,-3.008259919919574,4.027252837217481,7.035512757137055,-17.31046511854877,4.321915936403497e-33,98,50,2.560702745502732e-31,3.008259919919574,DOWN
LANCL1-AS1,-3.0061730566714058,0.7765025096894826,3.782675566360888,-28.52868050216223,1.796467141765302e-51,98,50,1.865489300369969e-48,3.0061730566714058,DOWN
STX11,-3.000468157514649,2.608049588967397,5.608517746482046,-30.9094544803074,8.172691982810646e-66,98,50,8.062360641042702e-62,3.000468157514649,DOWN
STXBP6,-2.989243801803462,1.148240991487162,4.137484793290624,-20.933410860407978,5.126686921460079e-39,98,50,8.223539265073769e-37,2.989243801803462,DOWN
MT1M,-2.987121345932725,3.358253064355027,6.345374410287752,-10.943915918210546,1.5126088070428207e-18,98,50,1.4672454160744767e-17,2.987121345932725,DOWN
CXCL13,2.9857417629648064,5.367533986854779,2.3817922238899727,9.205640933048413,1.0579271058620851e-14,98,50,6.763860248847609e-14,2.9857417629648064,UP
ANOS1,-2.9741289394511305,3.6983977396897876,6.672526679140918,-18.001992581192177,8.372646183451143e-39,98,50,1.3110500730118338e-36,2.9741289394511305,DOWN
AC104984.4,-2.970100890814015,0.40730318901850615,3.3774040798325213,-16.880804727092706,4.764384097858208e-25,98,50,9.466394587184537e-24,2.970100890814015,DOWN
HS6ST2,2.968560991929178,4.51478779972045,1.546226807791272,14.388018679579178,9.377801882845768e-30,98,50,3.3040005562240535e-28,2.968560991929178,UP
VSIG2,-2.967690413969483,4.312416027026947,7.28010644099643,-14.101339352337135,3.042579058946253e-26,98,50,6.907949923246211e-25,2.967690413969483,DOWN
AC027288.3,-2.9646904902576354,1.1844729795272426,4.149163469784878,-20.52898059939601,4.0978498252039043e-44,98,50,1.5853054323779027e-41,2.9646904902576354,DOWN
GJB2,2.9511771814860532,4.47054064813583,1.5193634666497768,16.061290648340815,4.518600577019772e-34,98,50,3.128139978407022e-32,2.9511771814860532,UP
RBP4,-2.949372863492251,2.7148804852659185,5.664253348758169,-14.14533591305079,9.547082065662927e-29,98,50,2.9385948386198057e-27,2.949372863492251,DOWN
RAMP2,-2.9473223704730156,4.914122904664515,7.86144527513753,-21.38761785610348,9.566974943608965e-44,98,50,3.431934829770998e-41,2.9473223704730156,DOWN
TCF21,-2.9458614193789776,1.6667906786800166,4.6126520980589945,-19.631998703651835,6.783965615787022e-42,98,50,1.8589950222149713e-39,2.9458614193789776,DOWN
AOC3,-2.9417150524274174,4.81089018063911,7.752605233066527,-19.335674835984328,8.832257242518144e-42,98,50,2.3234724719317732e-39,2.9417150524274174,DOWN
TPX2,2.9322019765422453,5.176948069645992,2.244746093103747,17.726330601721468,3.943458991528574e-37,98,50,4.832574279680668e-35,2.9322019765422453,UP
AL606469.1,-2.926574878345063,0.22569951129957316,3.152274389644636,-23.57717954319245,6.6425996761742485e-31,98,50,2.753329655691553e-29,2.926574878345063,DOWN
RGCC,-2.925490680359652,6.944319577038322,9.869810257397974,-21.49696389958431,1.0114461327170881e-42,98,50,3.2186826126626047e-40,2.925490680359652,DOWN
AGRP,-2.916244972342593,1.3912928329470615,4.3075378052896545,-17.29770656551637,2.65583157330579e-30,98,50,1.0096253745919698e-28,2.916244972342593,DOWN
AC027288.2,-2.9151746587909697,1.503785467443295,4.418960126234265,-11.607868568097027,2.3922512824970923e-19,98,50,2.5240169948485364e-18,2.9151746587909697,DOWN
AFAP1-AS1,2.9109212693431075,3.183477977637002,0.2725567082938943,13.680540145236774,8.58038107356862e-25,98,50,1.6516187178683793e-23,2.9109212693431075,UP
VIPR1,-2.910393316215657,2.4805069123063785,5.390900228522035,-13.691173121232476,8.776612780391183e-23,98,50,1.3528325793524846e-21,2.910393316215657,DOWN
EMP2,-2.9051700068348465,6.010969868777869,8.916139875612716,-24.137139306934717,2.7368391080888466e-52,98,50,3.59985570683953e-49,2.9051700068348465,DOWN
CSF3,-2.9020283690180704,1.3454599294161826,4.247488298434253,-7.48304935782357,2.218731784150429e-10,98,50,9.044540930018175e-10,2.9020283690180704,DOWN
OLR1,-2.897835565237349,4.688584951304231,7.58642051654158,-16.839922499864603,6.064771016125991e-35,98,50,5.091826899921948e-33,2.897835565237349,DOWN
CNTN6,-2.888341320795364,0.5955777112600894,3.4839190320554536,-29.112232825586894,1.547198732886697e-57,98,50,1.0175410333284844e-53,2.888341320795364,DOWN
MAMDC2,-2.887929343193573,2.629376883001709,5.517306226195282,-16.301013161305963,3.975217005254965e-34,98,50,2.7911399115188777e-32,2.887929343193573,DOWN
MRC1,-2.887534094138519,5.164409716505356,8.051943810643875,-16.142556403686225,4.031172246003121e-34,98,50,2.8203910784979285e-32,2.887534094138519,DOWN
LRRK2-DT,-2.8836372691735463,2.455503108209123,5.3391403773826696,-15.431494445883589,1.4990464108248628e-31,98,50,6.942766592857873e-30,2.8836372691735463,DOWN
BIRC5,2.881857760555821,4.640138930072227,1.7582811695164053,16.839133093315727,2.326608756618409e-35,98,50,2.0492853021464827e-33,2.881857760555821,UP
LRRK2,-2.8818154633231603,3.717707418379819,6.599522881702979,-14.98241248354141,5.486576974900213e-31,98,50,2.3380164949196802e-29,2.8818154633231603,DOWN
NPR1,-2.8811213615993676,2.8335987458750003,5.714720107474368,-20.239362779259178,3.8306864041807436e-44,98,50,1.5115888550897214e-41,2.8811213615993676,DOWN
ECRG4,-2.8763558188023346,1.5639318685376518,4.440287687339986,-14.383297684001544,4.212153466628932e-28,98,50,1.1923355508836275e-26,2.8763558188023346,DOWN
TENT5B,-2.874212256353579,2.812317851038617,5.686530107392196,-19.343715636850668,4.0703509076675574e-42,98,50,1.1638843972214624e-39,2.874212256353579,DOWN
AQP1,-2.8714600781530137,7.154561893696783,10.026021971849797,-15.046827782588474,9.628002999241256e-30,98,50,3.3861051546351157e-28,2.8714600781530137,DOWN
GPC3,-2.8637835873052335,4.3304674672851124,7.194251054590346,-14.025986244959071,9.945590213326544e-29,98,50,3.051733979921193e-27,2.8637835873052335,DOWN
HMGB3,2.848450984452617,7.2976297254532305,4.449178741000614,15.985011442440106,3.227837848440328e-33,98,50,1.9595458692223897e-31,2.848450984452617,UP
MME,-2.8436813832289225,2.0638041476531424,4.907485530882065,-17.57203289359798,9.182979992190738e-38,98,50,1.2241905084184006e-35,2.8436813832289225,DOWN
CHRDL1,-2.8435002727983996,3.332584982423209,6.176085255221609,-13.687588017608332,6.361773415511105e-28,98,50,1.754821734657604e-26,2.8435002727983996,DOWN
DNASE1L3,-2.8355147301226786,1.4855617810637456,4.321076511186424,-12.491026884255628,4.4187381148635094e-20,98,50,5.033585623917844e-19,2.8355147301226786,DOWN
KCNK3,-2.826688036785222,2.2151823052503277,5.0418703420355495,-15.827306127223261,1.7592134196294425e-33,98,50,1.1124769477336186e-31,2.826688036785222,DOWN
AC245041.2,-2.823608832838584,1.0096793837661406,3.8332882166047244,-21.829195934249665,9.21436731118788e-48,98,50,5.681233345304277e-45,2.823608832838584,DOWN
MYZAP,-2.8203657148562535,1.2547219652043506,4.075087680060604,-21.348860704819582,3.015990332401904e-36,98,50,3.083185971932102e-34,2.8203657148562535,DOWN
CFD,-2.816930320643759,5.3481297980787454,8.165060118722504,-17.224239597985754,6.3453679420876735e-37,98,50,7.195063764217805e-35,2.816930320643759,DOWN
SGCG,-2.8157203149602243,0.682956560717909,3.4986768756781332,-24.400254911335814,5.63727075624633e-44,98,50,2.0985538117120773e-41,2.8157203149602243,DOWN
HIGD1B,-2.8126607194588975,2.5731807325484257,5.385841452007323,-19.491261151689628,1.8980136473221133e-39,98,50,3.2858045751121114e-37,2.8126607194588975,DOWN
GPX2,2.812165504187906,4.840355501583487,2.0281899973955815,7.738197929535813,3.309364021288855e-12,98,50,1.6240251045854318e-11,2.812165504187906,UP
S1PR1,-2.8084020531672254,3.7756959257253344,6.58409797889256,-20.045443627337452,1.435368810599047e-38,98,50,2.1784482025476304e-36,2.8084020531672254,DOWN
EEF1A2,2.800764114508714,3.357608144719406,0.556844030210692,10.112885500211956,3.283696248981631e-17,98,50,2.7463894443581004e-16,2.800764114508714,UP
LIMS2,-2.7973806501990657,2.530420875707204,5.32780152590627,-22.497426410239402,2.538650456305586e-45,98,50,1.1120497249582427e-42,2.7973806501990657,DOWN
FAM189A2,-2.7853895857858797,2.1714654564112443,4.956855042197124,-18.74272215806288,5.544563288204793e-40,98,50,1.0518676315026978e-37,2.7853895857858797,DOWN
ABCA3,-2.783389178372161,5.87725067092682,8.660639849298981,-13.657767884981576,1.6537158931083137e-27,98,50,4.338805129125935e-26,2.783389178372161,DOWN
TMPRSS11E,2.7826489597204995,3.0295827511565183,0.2469337914360187,11.98325915710312,4.27994601832842e-21,98,50,5.483333437767515e-20,2.7826489597204995,UP
S100P,2.782571711263971,8.04013558378329,5.257563872519318,7.435473877927519,1.232260461097214e-11,98,50,5.701805557562859e-11,2.782571711263971,UP
SEMA3G,-2.7824670864948167,2.464408957116946,5.2468760436117625,-14.528370222406107,1.945030023703605e-23,98,50,3.224827089720347e-22,2.7824670864948167,DOWN
ST8SIA6,-2.7818191860370245,1.0016352248610123,3.783454410898037,-18.594271638525935,2.863631089751003e-30,98,50,1.0815824307909635e-28,2.7818191860370245,DOWN
IGHG1,2.7816425586699154,11.708389494149067,8.926746935479152,9.285321816989235,1.4390059808747628e-15,98,50,1.0143475527923925e-14,2.7816425586699154,UP
C8B,-2.7766684393302574,1.0251887645735742,3.8018572039038316,-11.376175537974335,2.083906913102079e-19,98,50,2.218860409903077e-18,2.7766684393302574,DOWN
DMBT1,-2.7750622552855746,3.80748905631275,6.5825513115983245,-8.66879365817414,7.834126553335096e-15,98,50,5.0844512137270206e-14,2.7750622552855746,DOWN
EMCN,-2.76111231976842,2.91547287231633,5.67658519208475,-18.64457698676509,4.75601462358502e-38,98,50,6.702583465952317e-36,2.76111231976842,DOWN
CALCRL,-2.7610826215434883,3.7131826158518986,6.474265237395387,-18.120429569384854,2.08930523642873e-34,98,50,1.5733584852953756e-32,2.7610826215434883,DOWN
SFTPB,-2.7600837417493036,10.863268230712801,13.623351972462105,-8.738095933045884,4.285966198362946e-14,98,50,2.5532038977566705e-13,2.7600837417493036,DOWN
SCUBE1,-2.7520803908396103,0.7426292622557886,3.494709653095399,-19.26648288047369,2.0512239961977798e-33,98,50,1.284782522062927e-31,2.7520803908396103,DOWN
ABCA8,-2.747370841891661,1.4975867547911226,4.2449575966827835,-19.900587674490286,2.627518060029196e-42,98,50,7.8546865642994e-40,2.747370841891661,DOWN
SLC39A8,-2.7459283203535483,5.634282901079696,8.380211221433244,-22.876477149146695,8.417756198735752e-49,98,50,6.920097075044017e-46,2.7459283203535483,DOWN
PDK4,-2.7457439321131476,4.473619177885779,7.219363109998927,-12.831720874059608,5.725003924685628e-25,98,50,1.1239236560601735e-23,2.7457439321131476,DOWN
ROBO4,-2.743752011767691,3.009941102498732,5.753693114266423,-18.322927678844685,1.2724436543742984e-35,98,50,1.2187045291652868e-33,2.743752011767691,DOWN
P3H2,-2.743375138325609,3.3700576647467324,6.1134328030723415,-14.665181058553562,4.8835505259686076e-29,98,50,1.5718181382929956e-27,2.743375138325609,DOWN
MMP13,2.7414871264214913,3.215399556233691,0.4739124298121993,11.30634016374091,3.9191198640976e-21,98,50,5.043981403695085e-20,2.7414871264214913,UP
CLIC3,-2.7406181739884365,5.003227272385174,7.74384544637361,-16.24002197091512,2.008497644374219e-31,98,50,9.173069102662809e-30,2.7406181739884365,DOWN
FGFR4,-2.736700741177488,2.9070339659008475,5.643734707078336,-15.843966054183445,1.7167951276232645e-33,98,50,1.0891436613507076e-31,2.736700741177488,DOWN
EPAS1,-2.7359713354824864,7.177509079155446,9.913480414637933,-17.887245658893235,2.5005512478896452e-33,98,50,1.5417461287769594e-31,2.7359713354824864,DOWN
LINC02154,-2.7308682690288344,0.7823548783190039,3.5132231473478384,-15.523610419919386,5.383089367206599e-24,98,50,9.457555940782386e-23,2.7308682690288344,DOWN
SLC2A1,2.726658534882234,5.741874804292588,3.015216269410354,16.024601378934555,1.4480336843610169e-33,98,50,9.336504768772177e-32,2.726658534882234,UP
VSIG4,-2.7264929936933555,5.576877072143908,8.303370065837264,-15.684339636623202,4.659831327461732e-33,98,50,2.75264886499461e-31,2.7264929936933555,DOWN
ANLN,2.722842901824868,4.186198135029134,1.4633552332042654,17.76556668101825,8.03293463515639e-37,98,50,8.854178790594166e-35,2.722842901824868,UP
TGFBR3,-2.7197628896396076,2.4256005029169376,5.145363392556545,-18.630547620718,5.810966428176141e-38,98,50,8.01750822572834e-36,2.7197628896396076,DOWN
ADAMTS7P3,-2.717889783386589,0.6136233393370627,3.331513122723652,-16.334517999497393,1.6336411688412424e-26,98,50,3.8144071315074216e-25,2.717889783386589,DOWN
CAV2,-2.7172974450883585,5.050523394621604,7.767820839709962,-19.990115623780603,1.5144223233883562e-42,98,50,4.668680068820667e-40,2.7172974450883585,DOWN
PCOLCE2,-2.714949153012579,2.1499754794523267,4.864924632464906,-14.472052134984056,2.0619657693567267e-29,98,50,6.978144876399351e-28,2.714949153012579,DOWN
MYO16-AS1,-2.712421065568064,0.9896853337176081,3.7021063992856718,-14.200200234803274,7.299667885920988e-29,98,50,2.2897050459335628e-27,2.712421065568064,DOWN
RBP2,-2.712040423216554,0.8298143552895046,3.5418547785060586,-16.37034826712082,7.891761556162556e-30,98,50,2.8054856847403106e-28,2.712040423216554,DOWN
RASGRF1,-2.709555895387028,1.6459089233122017,4.35546481869923,-17.30929572456611,3.884442115944979e-37,98,50,4.790687272413864e-35,2.709555895387028,DOWN
ARHGEF26,-2.708030834489071,3.144850517717171,5.852881352206242,-18.690758334601526,1.7703579439680002e-39,98,50,3.1186751995079145e-37,2.708030834489071,DOWN
GGTLC1,-2.704347868480806,3.73698176051696,6.441329628997766,-10.613870029866519,3.1233578232009374e-19,98,50,3.251796182503407e-18,2.704347868480806,DOWN
