gene,log2FC,mean_tumor,mean_normal,t_statistic,p_value,n_tumor,n_normal,fdr,abs_log2FC,regulation
DHX15,0.3153370816085319,6.071555120375714,5.756218038767182,3.1353633004142165,0.0022468680751356646,100,50,0.004277109856031793,0.3153370816085319,NS
TRIAP1,0.3153318692238152,6.177021421280531,5.861689552056716,4.814401261483376,3.8139346484500586e-06,100,50,1.1229599197871576e-05,0.3153318692238152,NS
FOSL2,-0.3153290182155466,6.208147147771154,6.5234761659867,-2.663668891063386,0.00892214519196668,100,50,0.015253259425979108,0.3153290182155466,NS
TLR2,-0.3152007871668512,3.5407366620742216,3.8559374492410727,-2.091336895016814,0.039133250941148105,100,50,0.05877211130039986,0.3152007871668512,NS
AC021016.1,-0.31515218381922505,2.1193451889761135,2.4344973727953385,-3.8651122057326592,0.00017397158065876354,100,50,0.00039649195325906577,0.31515218381922505,NS
BFSP1,0.31514292446558323,2.2395388471879434,1.9243959227223602,2.947758798531388,0.0037322256876475193,100,50,0.006816871293863353,0.31514292446558323,NS
PANX1,0.31509614129123253,4.898336977124977,4.583240835833744,3.6058369961255172,0.0004362808408526014,100,50,0.0009385541455688827,0.31509614129123253,NS
FAM86C2P,0.314903396916006,2.7341314393033556,2.4192280423873496,2.963962247500908,0.003827741815457569,100,50,0.006980231082409409,0.314903396916006,NS
PCSK1,0.31489425070165766,0.8282404952723526,0.5133462445706949,2.0730803764599224,0.04000231499493086,100,50,0.059998863576773545,0.31489425070165766,NS
AL139288.1,0.3148601967311597,1.747429657771109,1.4325694610399493,2.3744429830508715,0.019084827117218057,100,50,0.030582727775756595,0.3148601967311597,NS
HMGA1P4,0.31467365425759897,1.7315181670010023,1.4168445127434033,2.380671899986027,0.019085426367356474,100,50,0.030582727775756595,0.31467365425759897,NS
SLC25A48,0.31467347709222604,0.8343548578744578,0.5196813807822318,2.406878303326707,0.01754692379018719,100,50,0.028305558104170608,0.31467347709222604,NS
AL109614.1,-0.3146170734009315,1.2657035250552906,1.580320598456222,-2.486638621084387,0.01429736471096032,100,50,0.023494457688371807,0.3146170734009315,NS
AL049840.3,-0.314517518150353,0.9025199364542771,1.21703745460463,-4.074604895841431,9.623740567207187e-05,100,50,0.00022856091225474914,0.314517518150353,NS
UBTD2,0.3144858118695053,6.027263979317271,5.712778167447766,3.4100782717453244,0.0008580321585941196,100,50,0.0017590334867052361,0.3144858118695053,NS
AL031282.1,-0.3144430027130176,2.7794905559078433,3.093933558620861,-2.048154791202003,0.042858589210376656,100,50,0.06378322319267014,0.3144430027130176,NS
AC004847.1,0.3143938232529633,1.2472798285863593,0.932886005333396,3.2475291450597408,0.0015138210769680893,100,50,0.002974779528022127,0.3143938232529633,NS
AAR2,0.3143464184237299,6.239831073984362,5.925484655560632,4.484920914310925,1.596172440535551e-05,100,50,4.279546357487071e-05,0.3143464184237299,NS
MRPL35,0.314295391838475,5.4778290355205135,5.1635336436820385,6.032271207683448,1.2388040223774423e-08,100,50,5.2564376673108033e-08,0.314295391838475,NS
NUP107,0.3142741844616106,4.5102381198311345,4.195963935369524,3.930992882808382,0.0001380816208675426,100,50,0.0003201899787056768,0.3142741844616106,NS
S100A8,-0.3142538537412758,4.173020623159919,4.487274476901195,-1.0043192431790429,0.3168957034391956,100,50,0.3786344245889477,0.3142538537412758,NS
LINC02015,0.31423524797888025,0.8630567319247341,0.5488214839458538,2.4493679054253823,0.015495178431432992,100,50,0.025290400303459713,0.31423524797888025,NS
ZBTB10,-0.3142119525254379,3.90434485475614,4.218556807281578,-2.550473740501443,0.011811727883649181,100,50,0.019753991982187184,0.3142119525254379,NS
RPSAP54,-0.31418066138741385,1.4683348071023226,1.7825154684897364,-3.236358459197735,0.0016658383114773842,100,50,0.003251256842400688,0.31418066138741385,NS
LTBP3,-0.31416873974074466,5.349828581303723,5.663997321044468,-2.663778661381869,0.008584508421242271,100,50,0.014721146565521896,0.31416873974074466,NS
TARDBP,0.31410297422678113,5.908772157207075,5.594669182980294,5.631347170664001,1.303941679179504e-07,100,50,4.755709594571942e-07,0.31410297422678113,NS
MLLT6,-0.3140887800646617,5.095244529659221,5.409333309723882,-2.8010463509431767,0.005839937509488327,100,50,0.01030977847823692,0.3140887800646617,NS
ZNF16,0.31405873814124075,3.592930650869796,3.278871912728555,3.8840767413049324,0.00016526346641640885,100,50,0.00037805760411354446,0.31405873814124075,NS
SBNO1-AS1,-0.31400604038157964,0.9324806172190983,1.246486657600678,-4.178310240202943,5.414158166089109e-05,100,50,0.00013380871599699028,0.31400604038157964,NS
IDO1,0.3139998644352735,2.489809793551324,2.1758099291160504,1.556939438351882,0.1217773282241837,100,50,0.16341024520571984,0.3139998644352735,NS
RPS3AP21,-0.3139964827477071,1.1690671496838467,1.4830636324315538,-3.2011286552143856,0.0018932555459777887,100,50,0.0036534836492052854,0.3139964827477071,NS
SUCLG2-AS1,-0.31396201985972505,0.975828420083588,1.289790439943313,-4.609922918496193,9.084982147155526e-06,100,50,2.5340311432778767e-05,0.31396201985972505,NS
RPP25L,0.31393507603751303,5.890262218179216,5.576327142141703,3.1578810765706717,0.002011537933324172,100,50,0.003862651315175643,0.31393507603751303,NS
HLA-F,0.31379835348965734,5.035988813595843,4.7221904601061855,2.1782333238843536,0.031106243622402354,100,50,0.047793816918298114,0.31379835348965734,NS
EIF2AK2,0.31377357676211837,5.221561316719458,4.90778773995734,2.536119973132409,0.012461717603098223,100,50,0.02073272212964974,0.31377357676211837,NS
PCDHB10,-0.31366543460015395,1.9263306527158708,2.2399960873160247,-3.1841028777682454,0.0017705037681234033,100,50,0.0034359597575179587,0.31366543460015395,NS
XPNPEP3,0.31361989354015085,3.390457875502295,3.0768379819621443,4.1788231460197816,5.0166901930329e-05,100,50,0.0001246639213532113,0.31361989354015085,NS
DDX60L,0.31361826523921366,3.3990505452295805,3.085432279990367,2.4206763945135115,0.016783526638645355,100,50,0.027186389437812347,0.31361826523921366,NS
LINC01128,-0.3135708275850062,2.134601076623634,2.4481719042086403,-4.131147060842574,6.389192713678876e-05,100,50,0.0001561473918898716,0.3135708275850062,NS
CDKN1A,-0.3135657675210677,6.526675723603147,6.840241491124215,-1.8000557980403549,0.0746721022983673,100,50,0.10512776795819885,0.3135657675210677,NS
TMEM176A,-0.3135044745754225,5.0159316868292505,5.329436161404673,-1.833434641394407,0.06875406775881598,100,50,0.09758400066335221,0.3135044745754225,NS
NUBP1,0.3134339962545849,4.114676081925687,3.801242085671102,3.790154014873303,0.00022525087345672549,100,50,0.000506095248646816,0.3134339962545849,NS
RPL35P1,-0.3134127426849851,2.983649767388406,3.297062510073391,-3.144371339221928,0.002102234250142084,100,50,0.004021781934214213,0.3134127426849851,NS
MIR320D1,-0.3134084385596365,0.49615651842244746,0.809564956982084,-2.015397787445411,0.04652739793460721,100,50,0.06866756099078489,0.3134084385596365,NS
TRMT13,-0.3133591140563694,3.204712965237702,3.5180720792940714,-3.1361719935384804,0.002249622021077829,100,50,0.004281934809005436,0.3133591140563694,NS
AL138831.3,0.3133116228822479,1.4656160228281456,1.1523043999458977,3.262465552354598,0.0014129395874886016,100,50,0.002794254742241232,0.3133116228822479,NS
TRAV2,0.31323323517804136,1.1840534172846746,0.8708201821066333,2.0567724808993786,0.042027126273104704,100,50,0.06269873135724009,0.31323323517804136,NS
PQBP1,0.3132095152224261,5.764887592937636,5.45167807771521,2.6973803713912083,0.008312795041050234,100,50,0.014294113135486784,0.3132095152224261,NS
MARCHF11,0.3130734404124887,0.5792923844433455,0.26621894403085683,2.539131860469911,0.01227634326951914,100,50,0.020459175132192562,0.3130734404124887,NS
DOCK7,-0.313010961886655,3.041818169870837,3.354829131757492,-2.9932891794976113,0.003297648494036883,100,50,0.00608861404529673,0.313010961886655,NS
LARS2,0.31286926646644053,3.2350996367416487,2.922230370275208,3.6956413259167524,0.00031784931276610944,100,50,0.0006991825538339325,0.31286926646644053,NS
LMAN1,0.31261651290326053,6.8609528081644475,6.548336295261187,3.1032659713594435,0.002366503371056723,100,50,0.004483429836676494,0.31261651290326053,NS
SCN1B,-0.3125474610601784,2.113985761704888,2.4265332227650664,-2.391807687796411,0.018431232347327103,100,50,0.029604892164699876,0.3125474610601784,NS
AC015871.3,-0.3125308424462325,2.8044098802312227,3.1169407226774553,-2.410977885109206,0.017623937824890308,100,50,0.02842274809271829,0.3125308424462325,NS
CT83,0.31241302190068987,0.6431744201764359,0.330761398275746,1.529206986620998,0.12857216952984776,100,50,0.1714800377807081,0.31241302190068987,NS
ZNF213-AS1,0.31240850168505285,2.0338101406196225,1.7214016389345697,3.69604968950812,0.0003237461408105121,100,50,0.0007111925853984553,0.31240850168505285,NS
NDUFA9,0.3123724624886399,2.311849289553756,1.9994768270651162,4.740852203307521,5.010004632828761e-06,100,50,1.4478372127459999e-05,0.3123724624886399,NS
HSBP1L1,0.3123398070363024,4.64600188966618,4.3336620826298775,2.5484529883126816,0.01213746101950595,100,50,0.020250188083381124,0.3123398070363024,NS
RAC1P2,0.31217719570594227,3.222563447567174,2.910386251861232,3.0441077193683403,0.0028557136094802954,100,50,0.005330101285826967,0.31217719570594227,NS
LRRC37A16P,-0.31217208153616927,2.7560389228322344,3.0682110043684037,-2.9796503996075643,0.0033749262403107256,100,50,0.006218947314763381,0.31217208153616927,NS
AP4S1,-0.31206737086178915,2.096815005911482,2.408882376773271,-4.322165171701471,3.037570575644653e-05,100,50,7.826182956935366e-05,0.31206737086178915,NS
ZSCAN26,-0.3120597868908668,4.121912882942976,4.433972669833842,-3.8161832755101397,0.00022054886580442104,100,50,0.0004962158892225982,0.3120597868908668,NS
MRO,-0.3120166437963381,1.0907059885560084,1.4027226323523465,-3.2687921775637796,0.001440106719958601,100,50,0.002843086029787848,0.3120166437963381,NS
ARHGAP1,0.31196571118908256,6.812133942388672,6.50016823119959,3.6996481652541817,0.0003302171737316235,100,50,0.0007244299237678251,0.31196571118908256,NS
TRAV13-1,0.3119034523240909,1.855336666804705,1.5434332144806142,1.7531629789158374,0.08206872333894862,100,50,0.11434576957828395,0.3119034523240909,NS
ZNF500,0.3118932139440327,3.4097910902150868,3.097897876271054,3.0615681472835647,0.0027835775257715623,100,50,0.005204914138249669,0.3118932139440327,NS
AC010735.1,-0.31184703408633774,0.9105579310497869,1.2224049651361246,-2.5795188869073002,0.011035745790192357,100,50,0.018557957978391847,0.31184703408633774,NS
EVI5,-0.31183742544734727,3.2640597874890007,3.575897212936348,-3.622986333263194,0.0004218227135766875,100,50,0.0009093543969984518,0.31183742544734727,NS
IDUA,0.3118341734535046,3.4988446430911306,3.187010469637626,2.3340705126565413,0.021091639961040368,100,50,0.033525148841614595,0.3118341734535046,NS
CCDC146,-0.31181634746013964,2.4614578498795483,2.773274197339688,-3.189124507268343,0.0017689952310330852,100,50,0.0034337146994416557,0.31181634746013964,NS
JMJD7-PLA2G4B,-0.3117857563497316,0.9024255929275679,1.2142113492772995,-3.1796426218026514,0.0019242304437975134,100,50,0.0037055668516798863,0.3117857563497316,NS
RPL12P47,-0.3117069522105198,0.6595549866938568,0.9712619389043766,-2.3823285690805145,0.018996226652791003,100,50,0.030458497538967146,0.3117069522105198,NS
SORCS1,0.3116999681529016,1.3732054184951599,1.0615054503422583,1.7005877519411603,0.0912229426288839,100,50,0.12580764183305432,0.3116999681529016,NS
AP5S1,0.31164118316568645,3.361521084847389,3.0498799016817024,4.986197285587993,1.8325767901033945e-06,100,50,5.677411864247023e-06,0.31164118316568645,NS
AC022196.1,0.3115881498083144,0.39118358989301805,0.07959544008470365,3.45008306412645,0.0008104414231566015,100,50,0.0016690033400104363,0.3115881498083144,NS
NIPAL3,-0.3115504693218263,4.1422503627299685,4.453800832051795,-2.4060176272229175,0.01759110424677341,100,50,0.028374483118019527,0.3115504693218263,NS
MS4A2,-0.3115195046845691,1.514359894714944,1.825879399399513,-1.9615477692079313,0.0520493832879612,100,50,0.07596743459630902,0.3115195046845691,NS
BEX2,-0.31146132787223024,4.45317198209884,4.76463330997107,-1.1811689747869634,0.24034701919901533,100,50,0.297493423168051,0.31146132787223024,NS
AC092979.1,0.3114344507241261,0.6199144541252634,0.30848000340113724,1.8265018420018488,0.06986761231494308,100,50,0.0990349060448529,0.3114344507241261,NS
SIGLEC8,0.3114216402765393,2.1756380685464776,1.8642164282699383,2.149256328135395,0.033444098662674324,100,50,0.05098671395506961,0.3114216402765393,NS
EIF3F,-0.31132570224670175,5.136583876343467,5.447909578590169,-4.621909865031351,8.756082902234103e-06,100,50,2.448167680869492e-05,0.31132570224670175,NS
ZMYND15,-0.31128329849505976,2.133076266089303,2.4443595645843628,-2.4014082717822367,0.018382504450362245,100,50,0.02953877258082814,0.31128329849505976,NS
ZNFX1,0.3112083131166825,5.487191317769376,5.175983004652694,2.9208609045417213,0.004037927079048959,100,50,0.007342266698257662,0.3112083131166825,NS
AC106045.1,0.31117706106093435,2.316297561019626,2.0051204999586916,1.358586682836856,0.1768489010628155,100,50,0.22743206605990507,0.31117706106093435,NS
AL031186.1,0.31116847300831485,1.7928984496015121,1.4817299765931973,2.72714893172658,0.007213918016814212,100,50,0.01253927159643325,0.31116847300831485,NS
SLC9A3R2,0.3111479000796793,6.362907600933157,6.051759700853478,2.2811683775822957,0.02409791662957783,100,50,0.03784766492606502,0.3111479000796793,NS
GON4L,0.31113172662490474,4.279263618331493,3.968131891706588,3.2613500451346225,0.0014292392577723734,100,50,0.0028247727719150945,0.31113172662490474,NS
DUTP6,-0.31102839841909247,1.7743882256263748,2.0854166240454672,-2.4849905048816945,0.014443624496198123,100,50,0.02371285148287042,0.31102839841909247,NS
IGFBP4,-0.3109390768718594,9.8774252330298,10.18836430990166,-1.966253557771214,0.05150073450949145,100,50,0.07524540536975978,0.3109390768718594,NS
AP3S2,-0.3109086689188554,3.2947458832972893,3.6056545522161447,-4.076394571380416,7.441042290408758e-05,100,50,0.00017991732640516568,0.3109086689188554,NS
SIPA1L2,0.31089732351306987,4.273465608577852,3.962568285064782,2.70853753512855,0.007559237169758681,100,50,0.01310218571044539,0.31089732351306987,NS
BFAR,0.31085219019530985,5.987451279655828,5.6765990894605185,5.335315181329098,3.5710169654849613e-07,100,50,1.224214330846644e-06,0.31085219019530985,NS
ETFRF1,-0.3107631137612836,4.689357545384183,5.000120659145467,-4.634644232228037,7.865889429319326e-06,100,50,2.2141736036661162e-05,0.3107631137612836,NS
AC139100.2,0.31076308577133926,1.7825116271447485,1.4717485413734093,2.7082974056397453,0.0076126113600883455,100,50,0.013182995923061823,0.31076308577133926,NS
GZF1,0.31070961407390296,4.217205147532604,3.906495533458701,4.143933189129494,5.9431092808500035e-05,100,50,0.00014597622003416103,0.31070961407390296,NS
AC008280.2,-0.3106513303897822,2.2453416888595474,2.5559930192493296,-3.2129507246966527,0.0016459412899741959,100,50,0.0032156373756204227,0.3106513303897822,NS
STON2,-0.31048833377251484,2.932934484565285,3.2434228183378,-2.3241026033198495,0.021480762626645788,100,50,0.03407708601921458,0.31048833377251484,NS
MIR2052,0.31048422227862027,0.4664967717710537,0.15601254949243346,2.094360513187878,0.03799817934725418,100,50,0.057194977885903976,0.31048422227862027,NS
ARL4D,-0.31047676055157947,3.835923271782387,4.1464000323339665,-2.4745197322235106,0.014569143303882247,100,50,0.023900836872629474,0.31047676055157947,NS
PHF12,0.31045800848952876,4.418759919175694,4.108301910686166,3.185264387123065,0.0018559844657842477,100,50,0.0035875874741010698,0.31045800848952876,NS
SNORA80E,0.3104312853110457,0.9664473640551396,0.656016078744094,2.640137318576094,0.009342819980918005,100,50,0.015925038911259244,0.3104312853110457,NS
LINC00472,-0.3104110628327792,2.0441164924925106,2.35452755532529,-1.907400131864388,0.0584434199681251,100,50,0.08437266462498734,0.3104110628327792,NS
SLC41A3,-0.31018297196116773,4.646653688885081,4.956836660846249,-4.058904512985119,8.19569026231997e-05,100,50,0.00019687199379053025,0.31018297196116773,NS
FKBP1B,-0.3101608475751494,1.3777277031171646,1.687888550692314,-3.24379506315883,0.00148730518067548,100,50,0.0029270921450362925,0.3101608475751494,NS
FIP1L1,0.3101602937732726,3.5663293391627247,3.256169045389452,4.405182645437586,2.5885492666914874e-05,100,50,6.72788520307263e-05,0.3101602937732726,NS
FXYD3,0.31012400104213667,1.458018575573809,1.1478945745316724,2.4919334288352433,0.013950289976887869,100,50,0.022974387482389256,0.31012400104213667,NS
SS18,0.31012302787209833,6.072296206672363,5.762173178800265,3.28947031769939,0.001440809464932594,100,50,0.0028438841984803906,0.31012302787209833,NS
FGB,-0.31011713265251284,0.6539808448890057,0.9640979775415185,-1.1329471614460775,0.2596433952366851,100,50,0.31833092100124005,0.31011713265251284,NS
SNORA47,-0.3101037013079593,0.7746807237239222,1.0847844250318814,-2.1388139207903287,0.0343871794550098,100,50,0.052279543227808804,0.3101037013079593,NS
CCDC121,-0.3100510917245196,2.9518840633157915,3.261935155040311,-3.976603640788238,0.00011498622518060017,100,50,0.00026967763861417,0.3100510917245196,NS
