,CD8_T,CD4_T,B_cells,NK_cells,Macrophage,Dendritic,Treg,Exhaustion,IFN_gamma
TCGA-B0-5099,-0.5288325645918635,-0.7040185968548748,-0.29102461178485434,-0.5280910023214558,-0.5131798894122296,0.26480516704563833,-0.6210353000961604,-0.542313976150365,-0.5355662927924697
TCGA-A3-3324,-0.09735635960866551,-0.04564443358317638,-0.39780628343868774,-0.11387233666362558,0.05686291520101,0.0924409227833593,-0.28633205974917336,0.22042123549022583,-0.07384190629197016
TCGA-B8-5545,-0.10494395374954796,0.9911863003400582,-0.012644692898826998,0.3484287861462087,1.7987135026938186,0.4833284556030584,0.6967400152067811,-0.2059474909739729,0.1581110961865207
TCGA-BP-4343,0.2730895972417112,1.2124250878467029,0.03966368496281087,1.5386959289719637,1.0552388806656388,0.7060783600586699,0.4381877169406609,0.21058097227960323,0.8913351114941673
TCGA-CJ-4885,-0.3990141690748526,-0.7258340448473475,-0.3623267941715971,-0.2631346440754193,-0.6416131319796691,-0.2809457036874259,-0.6368246256066047,-0.2413977171668642,-0.29429341404544196
TCGA-BP-4985,-0.454145257164699,-0.1415553109039614,-0.46562433063878067,-0.07417845516228794,0.0874465919696108,-0.3544388663926957,0.04429560154805743,-0.4150841704338701,-0.3493190854738893
TCGA-B0-4843,-0.4943199472902417,-0.44613094516427126,-0.35601613656765024,-0.3864782867726253,-0.6847329561242494,-0.233207186547617,-0.29840666100203694,-0.628312944937211,-0.618144752694426
TCGA-B2-3923,-0.45950319841677106,-0.6352481825519245,0.12228198752002206,1.1329546533112878,0.185616932419136,-0.4989672660848021,-0.24670146638060686,-0.6964873591896938,-0.536281805823292
TCGA-CW-5585,-0.31998515576618136,-0.6874953152445529,-0.2986877234382654,-0.09674709167548586,-0.45781081522340944,-0.4974325354384636,-0.523552342695011,-0.19791224842498442,-0.15217607925118365
TCGA-B8-A54J,0.3592833382917993,-0.08613064325516744,0.40751786048926214,1.009059153320833,0.04165681217659754,0.02305222067556134,0.6445774015994769,0.19325888169726024,0.47416427684625656
TCGA-B0-5697-11,-0.6515353783257135,-0.9140157525307435,-0.34532118913311227,-0.8870616286948492,-0.8067925060278714,-0.8241781187463878,-0.716160371786484,-0.5256877960677809,-0.797971888008644
TCGA-CJ-5672-11,-0.6438522052640067,-0.9173338755421124,-0.10783898364713478,-0.8568659263475947,-0.8002370876976287,-0.6844277549755547,-0.5845913932507693,-0.14642874510817613,-0.6876545764337417
TCGA-CZ-5452-11,-0.6344393988409768,-0.890559814795706,-0.025110173571476675,-0.8565164238976587,-0.7659830950624656,-0.8230641730975577,-0.47888558048323204,-0.5111071609110126,-0.6260616854329933
TCGA-B0-5694-11,-0.48830081554599825,-0.3510332720009613,0.404234440471899,-0.4978966255298112,-0.38420933847961497,0.010362779970111721,-0.4713691823012119,-0.5201313996971213,-0.5247220857020652
TCGA-CW-5584-11,-0.42029484650899607,0.6391706456391161,0.8528248996901783,-0.4595690716712275,-0.1380754470378082,1.3066611397436658,-0.2877229032669843,-0.17717620853686064,-0.39389438670474647
TCGA-B0-4700-11,-0.6291911646083196,-0.8881588645925321,-0.3930965063529844,-0.7395155076966207,-0.7523170160543445,-0.694703079930037,-0.7085149173608184,-0.5604614761205501,-0.8096527728115391
TCGA-B0-5402-11,-0.4526404821281985,-0.07793171807683535,-0.056731960174971834,-0.43172303321810773,-0.4121617709303303,-0.015145616134019177,-0.4731493361793396,-0.31818842113075324,-0.5507787511539712
TCGA-B2-5636-11,-0.5574826994560591,-0.28614474067439893,0.028532716793325207,-0.7314167443035725,-0.4271878647804272,0.25404253176794217,-0.45570855819236744,-0.44800605516631364,-0.6656815636497607
TCGA-CW-5591-11,-0.0999424056445217,0.2933314064575879,-0.2507332739268171,1.0970425995276374,0.9753919455933681,0.0624968878822002,0.15290019436331626,-0.32266418658488216,0.13626459090849827
TCGA-CZ-5987-11,-0.33158837342330305,0.2872235708715027,0.02445059137749281,0.02652738932211886,0.591665987041048,0.5971643345908334,-0.21931470431499506,-0.09618580703235845,-0.3592799431238172
TCGA-CJ-5689-11,-0.507014177782681,-0.3300146393698662,0.7196256611644275,-0.5675680189998104,-0.6455022112751553,0.46324440650109105,-0.2773874441302365,-0.07954662754560841,-0.4669959611622489
TCGA-A3-3358-11,-0.5826091338627746,-0.8500131906860231,-0.37285083113364226,-0.7308839005415596,-0.7326346638864822,-0.5029558924553911,-0.6897224651791614,-0.5369904431729777,-0.7607910452135064
TCGA-B0-5691-11,-0.5315455924252243,0.04257632653224963,0.02101036678136888,-0.6627821932833042,-0.07115206817841703,1.0341920429601457,-0.30549322380139127,-0.3027727529991541,-0.579742895750882
TCGA-CZ-5984-11,-0.6078561249248313,-0.7799451898426385,-0.31097747301244,-0.8188967196288987,-0.5837448259296603,-0.5293291008355002,-0.6257149254282611,-0.5621119448873668,-0.7181176528193005
TCGA-B0-5703-11,-0.5927440635114642,-0.8416098810754168,0.011426840989522222,-0.684782444915225,-0.7534261727992312,-0.637826686404358,-0.6443464911655961,-0.3613473725243652,-0.5911435989604745
TCGA-CZ-5454-11,-0.6153602703062199,-0.7944201148371097,0.34982405338838113,-0.7916547498937413,-0.7709396393848372,-0.5310084354101717,-0.4952955274005931,0.03580777272859239,-0.44038573389747077
TCGA-CZ-5461-11,-0.6064683122117129,-0.7975897654635798,-0.09326987838237799,-0.7503092463963665,-0.6388257830989756,-0.5348962820253188,-0.46664109576270435,-0.07646219887747153,-0.5225582497120144
TCGA-CW-6090-11,-0.64095090399088,-0.8864312590044657,-0.3486195598331309,-0.8016127731196206,-0.7440526457473619,-0.6797764917963734,-0.6399714266349184,-0.23001605589390425,-0.7828891418816963
TCGA-CW-5589-11,-0.6189701670666082,-0.7259957363955123,-0.26171123250747064,-0.8039144067633854,-0.4474335958445568,-0.2997147959213681,-0.6025155647556313,-0.46120820368592175,-0.7059797065765124
TCGA-CZ-5466-11,-0.5278541555160405,-0.45985438218803004,0.03741570401828332,-0.5588038836997186,-0.43648138954602816,0.3004230944702652,-0.5429366266871194,-0.4685584956899638,-0.6233112077547206
TCGA-CZ-5453-11,-0.5582314667555854,-0.8119614829052776,-0.1609349225783859,-0.7631217066615089,-0.6050977783063426,-0.6130482144371389,-0.5303562722939771,-0.3020315671606542,-0.4226977257675655
TCGA-CJ-5678-11,-0.5938315142949151,-0.7026314673483255,-0.2670631105280085,-0.770191479506725,-0.7480500763012571,-0.4504147019746995,-0.7249066566510937,-0.5197169669751635,-0.7549179169022706
TCGA-CZ-5451-11,-0.6295344804567377,-0.8378040085214296,-0.34053897084547297,-0.7559367069690861,-0.6523097519316348,-0.6678942455925757,-0.6626533552458836,-0.3833084905019206,-0.7679666481443412
TCGA-B2-5641-11,-0.6401459842683807,-0.9582363209229617,-0.011817725286307479,-0.8565761782284463,-0.6289114485641772,-0.8226643565773694,-0.6257833388850624,-0.48146091734400703,-0.6692308430829371
TCGA-CZ-5469-11,-0.6424851483662251,-0.8263101227456509,0.03367081232190338,-0.8260217433992464,-0.8532739730352025,-0.7998837153061835,-0.490278690116601,-0.3533923810563646,-0.5323123845603718
