,CD8_T,CD4_T,B_cells,NK_cells,Macrophage,Dendritic,Treg,Exhaustion,IFN_gamma
TCGA-91-6836,-0.2491539574342591,-0.705282263517295,-0.46141436406005026,-0.47964849026979944,-0.7847916262160807,0.03588780082581744,1.8182383167220704,-0.3197776421538086,-0.26087777896880465
TCGA-50-5939,-0.5347717037501687,0.007995983016978894,0.7623290115865816,-0.5861879203084545,0.0793190234013252,-0.3640860424641912,-0.05883178313764621,-0.25088116873083993,-0.30865252287625883
TCGA-64-1677,0.24835178750891632,-0.5161537946296307,0.7212332250144641,-0.16242560520870827,-0.9094892978767413,-0.08945387544319232,-0.3113558348749793,-0.20904013428931723,0.17859153857846843
TCGA-78-7633,-0.7360093401893426,-0.8567656402534416,-0.7376367972110338,-0.8344965701113004,-0.7924934245558672,-0.33113243196501924,-0.6533217275672947,-0.6236577400617836,-0.7816070348607604
TCGA-38-6178,-0.6007117822412078,0.06298480064412193,-0.04010268282231558,-0.5564293577312391,-0.4938779383046046,-0.26774530772035254,0.780918018181781,-0.04938002818373748,-0.1540776927401315
TCGA-55-7573,-0.2758542406194677,0.8465924824058803,2.564150578915575,-0.45981965481773895,-0.41050526258522596,0.6627529054977082,0.22824177376420507,0.07045769228397916,0.10962276554531378
TCGA-05-4434,0.4646457319705908,1.3400167397712257,1.1175397891259558,0.008446429077766243,0.13094689529390274,1.9206673446784464,0.96443670529865,0.53206977080796,1.0110312872738099
TCGA-44-2655-11,-0.40159572130498256,-0.05979528810326159,-0.585455491540316,-0.3105059062049597,0.2613646398529792,0.2555628880807273,-0.6628790249002127,-0.6240459166891087,-0.31111843790713445
TCGA-55-6983-11,-0.0009542983594144905,0.16854239428129622,-0.4858193397111094,0.0744042889205417,1.4155071826213597,-0.24127875283913655,-0.22969095983440946,0.2509606539164757,0.07731491166871426
TCGA-55-6978-11,0.2978220284450072,0.14306542165237915,-0.6152902507901102,2.5449002675306067,0.6601849347148515,0.2212979131842128,-0.42901273422769454,-0.19869026547862187,0.037323800331071376
TCGA-49-4490-11,0.6476299324481283,-0.2521029808041366,-0.5639544618431126,2.092362676692526,-0.045468312461360544,0.6016078512101917,-0.7518627482868281,-0.4177272641642334,0.00477110292344277
TCGA-38-4627-11,0.12187244859922902,0.0013372178632714375,-0.6011149572956217,1.2536263243391252,0.6293747335006478,0.7910712186847491,-0.7027660744531803,-0.10858421856503964,-0.018935238470271263
TCGA-91-6831-11,0.02073752203619155,0.477317214430026,-0.35633770640563256,0.23795616180282322,0.40280921393612773,0.5493011528185731,-0.4123234915281257,-0.21737328403699185,0.19994858821119782
TCGA-50-5932-11,0.06883352935244097,-0.15283414604395273,-0.6545819780797236,0.7311335200155002,0.9404108580470041,0.27302533466977746,-0.6284595656431564,-0.35807756788246015,-0.31773252841428157
TCGA-44-6147-11,-0.06250631898670349,-0.11408914757388532,-0.7376964665168936,0.8134117017828553,0.49220390497152655,0.3827999819148977,-0.5988299464252677,-0.06391015047419552,-0.1318615346438489
TCGA-44-6776-11,-0.20439954677613292,-0.10373109424184553,-0.6577947331008187,1.0262788458245582,0.04056719774299048,-0.34647903533058894,-0.6011015289749596,-0.38804229847796984,-0.14289571369096166
TCGA-44-6146-11,0.5281803439225039,0.1279509565320077,-0.5052609868224344,0.40894934991711224,0.4362132779840155,0.09295041085532525,-0.1645310493924986,0.2695825243126028,-0.025337228150100827
TCGA-50-5935-11,0.04882405338825283,0.03187186790585244,-0.5934774365294403,0.49314637832367,0.42394392042005596,0.12177651372567067,-0.547472747450494,-0.41223189631061535,-0.06535854942722524
TCGA-55-6986-11,-0.3753412365749994,0.3178513036948415,-0.4462091937876517,0.010810566198344543,-0.28443528262555706,-0.2849896409712072,-0.4825383269656435,-0.41542883433001637,-0.32965318460346477
TCGA-55-6981-11,-0.34505182301455567,0.021881036030289708,-0.5221217709860904,0.3326032604384615,1.1228129186987241,0.21514733733542044,-0.48227458585441624,-0.3175602395530326,-0.22676189067893432
TCGA-50-5931-11,-0.3188965942100695,-0.05398692779461614,-0.7353547924851734,0.3842898361016902,0.03946956824032594,-0.15570233882874193,-0.7033402076369312,-0.39217104029804,0.049057365865488325
TCGA-38-4626-11,-0.24969189838314873,-0.3238061471188957,-0.6900976834975888,0.04880446670600517,2.9363108916537577,0.04947238494096703,-0.5655827643646185,-0.13877116307687778,0.012977421084091802
TCGA-55-6980-11,0.2890365361771914,0.366402697676175,-0.4915712890618164,0.591134213220973,0.24868484849932182,-0.2055178309004361,-0.1374526086198864,-0.09698766152553488,0.2380647575621933
TCGA-50-5930-11,-0.3738826202365276,-0.4748358382836333,-0.7835886515365861,0.22747304952711447,0.8303693110058061,-0.32806760451673816,-0.7859452342429292,-0.4169108291932202,-0.2773018934854371
TCGA-44-6777-11,0.205542946301917,0.2175705552216276,0.5271182419417385,0.5787257059207844,0.9512830073146006,-0.07015923808670772,-0.44546826356306174,-0.01006067584080462,-0.14203405643700753
TCGA-49-6761-11,0.48776153041970305,-0.04538134374917572,-0.688579052269619,2.055351362886992,0.2571669835835115,-0.038538921171710955,-0.7461451613579742,-0.396137113812308,-0.20639835436109163
TCGA-44-6145-11,-0.22872789903667126,-0.10239495747958118,-0.45709866267589633,0.10638371709217125,1.1538307860511872,-0.19139279582233745,-0.5158813015446991,-0.23239623785299854,-0.1353067038876386
TCGA-44-6778-11,0.6234870965813764,0.7725622350224205,-0.5090188051000024,0.9521639566455121,0.6875638719726508,0.5553377500858611,-0.26534515081709203,0.07665862872312694,1.3071871589865347
TCGA-55-6970-11,0.9660658578115566,1.8821245047806905,0.5037726154834362,1.1685870126463458,0.7986860231962664,0.13348882476857357,0.020465926478906393,0.47338220439636197,0.9582061083922883
TCGA-44-6148-11,-0.22092048370932832,0.2805384730439526,-0.6036586605921744,0.4352810377407,0.5190253288019518,0.18220137078315535,-0.4926877830666614,-0.413018392051925,-0.29928553766864646
TCGA-55-6975-11,-0.1522069002273283,-0.2953409571450418,-0.11514871903690298,0.07651965713480124,0.4881147569223847,-0.03384710089431777,-0.5913686757657313,-0.14944565634412935,-0.3505968729980396
TCGA-49-4512-11,-0.10786028472634565,-0.40304498117702187,-0.45591362933630125,0.36380495351613645,-0.054876279082711615,0.4138831017311048,-0.6937814259761328,-0.49815382084437426,0.19043070230242543
TCGA-50-5933-11,-0.303064444323722,-0.17547665799866616,-0.6911938592577621,-0.0772312519590921,1.0794404992818543,0.15251515355794018,-0.4816631854473882,-0.044776373015695446,0.22912974209114542
