,CD8_T,CD4_T,B_cells,NK_cells,Macrophage,Dendritic,Treg,Exhaustion,IFN_gamma
TCGA-BH-A0BA-11,-0.03427061025882552,0.36920091291015517,0.18163864665016446,0.15438560488964478,0.07989719020773588,0.16626618142454472,-0.06279185140449857,-0.17395787862872872,-0.28006777838505215
TCGA-BH-A0H5-11,-0.225902194906401,-0.2281570442264246,-0.2294000046151781,0.39297803583399776,-0.04841715293225062,0.21090516934869338,-0.2925616268198836,-0.3899944928053502,-0.3672152522026272
TCGA-BH-A1FM-11,-0.2551737656482084,-0.44324147047826584,-0.19019162552843294,0.7785113645669853,-0.37529186523232344,0.22710630076462932,-0.4764224484530247,-0.3260956454136153,-0.4845818778655079
TCGA-E9-A1RC-11,-0.24352124197988723,-0.5065189771080693,-0.5037524273294869,0.19627480074786616,0.29347593645606024,0.19932388324790493,-0.5922282378691359,-0.5496642755916064,-0.47800219861524573
TCGA-BH-A0DH-11,-0.09875068701461391,-0.5899117876735294,-0.28860777294767737,0.09124217781877904,-0.2478652036840501,0.02399429429677599,-0.5836328029838029,-0.4434095291492323,-0.2673592922766836
TCGA-BH-A0DZ-11,-0.28634269778365784,-0.5279501465721028,-0.12432806221634014,0.16273457264767058,-0.5671584583880963,0.23964425775955853,-0.515064297207624,-0.49425636417436863,-0.43243749043073815
TCGA-E9-A1RB-11,-0.1344133258492775,0.09332701956886678,-0.19276779824971138,0.554810521466854,0.5378052702278416,0.07371504335136077,-0.429667030152601,-0.3918813648107768,-0.5265510265269505
TCGA-BH-A0DV-11,-0.4530697418994917,-0.40360549013296043,-0.22433271391744747,-0.1513898476210994,-0.6609468951910163,-0.11050127978705987,-0.4770526528013147,-0.4534059632404655,-0.6137455424151195
TCGA-E9-A1RD-11,-0.2957728540700637,-0.41982290906735353,-0.3488931211883452,-0.12199289296071868,0.9588808270306611,0.2611815022158067,-0.5255378774128481,-0.2563470783438431,-0.49337272288417366
TCGA-E9-A1RH-11,-0.4585231227476832,-0.4855486989042976,-0.4758802151709874,-0.4281193383948934,0.3425660966612479,-0.3017658369490996,-0.47624972938195914,-0.5066579662298903,-0.5791999112758347
TCGA-BH-A1FC-11,0.1132167734803188,-0.17892374541404973,0.22331872345097667,1.2370295073361612,-0.26134885073348374,0.9828671508628459,-0.21449767834358885,-0.033189649253409205,0.2770423685001381
TCGA-BH-A1ET-11,-0.0786175011287622,-0.14600215265145958,-0.16877333343151144,0.5913414260168345,0.20631281677644123,0.2328848854146783,-0.17659756880806513,-0.27559034001578947,-0.22179841480243057
